url,nama toko,rating,jumlah review,kategori,alamat,kota,jumlah mall terdekat,jumlah kantor terdekat,jumlah sekolah terdekat,label
https://www.google.com/maps/place/Kedai+coffee+SKH/data=!4m7!3m6!1s0x2e6a2122821fbb35:0x3d54ee340aea1975!8m2!3d-6.1173651!4d106.91353!16s%2Fg%2F11np35f_7z!19sChIJNbsfgiIhai4RdRnqCjTuVD0?authuser=0&hl=en&rclk=1,Kedai coffee SKH,5,2,Coffee shop,"8, Jl. Mahoni No.69, RT.8/RW.15",Jakarta Utara,0,0,3,Toko Kopi
https://www.google.com/maps/place/Warung+kopi/data=!4m7!3m6!1s0x2e6a1dc317087bf3:0xb7c33124fbeeb8f4!8m2!3d-6.1364792!4d106.7816031!16s%2Fg%2F11lgybk4z6!19sChIJ83sIF8Mdai4R9Lju-yQxw7c?authuser=0&hl=en&rclk=1,Warung kopi,5,2,Coffee shop,"Jl. A. I No.33, RT.4/RW.7",Jakarta Utara,0,0,3,Toko Kopi
https://www.google.com/maps/place/Warkop+Komarudin/data=!4m7!3m6!1s0x2e69f53f37c71885:0x8fc5a394f6595747!8m2!3d-6.1519598!4d106.8893955!16s%2Fg%2F11c2060yy7!19sChIJhRjHNz_1aS4RR1dZ9pSjxY8?authuser=0&hl=en&rclk=1,Warkop Komarudin,5,2,Coffee shop,"RVXQ+6Q6, Jalan Raya Boulevard Barat Ruko INKOPAL Blok C Kelapa Gading Barat Jakarta, Utara, RT.2/RW.9",Jakarta Utara,0,0,0,Toko Kopi
https://www.google.com/maps/place/Java_lot+Coffee+Bpk.Cahyadi/data=!4m7!3m6!1s0x2e6a1f1a6ecca207:0x861105f6ab60512b!8m2!3d-6.1141329!4d106.8777114!16s%2Fg%2F11s11zwmky!19sChIJB6LMbhofai4RK1Fgq_YFEYY?authuser=0&hl=en&rclk=1,Java_lot Coffee Bpk.Cahyadi,5,2,Coffee shop,"Jalan Bahari Gang I A 2 No.17, RT.6/RW.10",Jakarta Utara,0,1,13,Toko Kopi
https://www.google.com/maps/place/Jakarta+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e6a1f295f75b737:0x26164472c30092b2!8m2!3d-6.12978!4d106.8372821!16s%2Fg%2F11j3t13tlc!19sChIJN7d1Xykfai4RspIAw3JEFiY?authuser=0&hl=en&rclk=1,Jakarta Coffee & Roastery,5,2,Coffee shop,"Jl. Budi Mulya Siaga 5 No.11, RT.11/RW.11",Jakarta Utara,3,0,6,Toko Kopi
https://www.google.com/maps/place/WARUNG+REMBO/data=!4m7!3m6!1s0x2e69f5aafcea3a63:0x56712b70f483a524!8m2!3d-6.1590122!4d106.8941077!16s%2Fg%2F11q3lwpql1!19sChIJYzrq_Kr1aS4RJKWD9HArcVY?authuser=0&hl=en&rclk=1,WARUNG REMBO,5,2,Coffee shop,"RVRV+9JX, RT.15/RW.3",Jakarta Utara,2,2,2,Toko Kopi
https://www.google.com/maps/place/Kopi+Dari+Hati+Fresh+Bakery/data=!4m7!3m6!1s0x2e69f59f663e63d9:0xed03198c151fd3ad!8m2!3d-6.1565998!4d106.8919156!16s%2Fg%2F11s4dtfqk0!19sChIJ2WM-Zp_1aS4RrdMfFYwZA-0?authuser=0&hl=en&rclk=1,Kopi Dari Hati Fresh Bakery,5,2,Coffee shop,"2, RW.9",Jakarta Utara,2,2,7,Toko Kopi
https://www.google.com/maps/place/warung+kopi+bonang/data=!4m7!3m6!1s0x2e69f539c3bd1483:0xe24945f1cad8263b!8m2!3d-6.1571761!4d106.8994718!16s%2Fg%2F11f380zgcr!19sChIJgxS9wzn1aS4ROybYyvFFSeI?authuser=0&hl=en&rclk=1,warung kopi bonang,5,2,Cafe,"RVVX+4QH, RW.5",Jakarta Utara,1,0,1,Toko Kopi
"https://www.google.com/maps/place/Kopi+Garis+Miring,+Kelapa+Gading/data=!4m7!3m6!1s0x2e6a21bbba5016b9:0x8a74245bf781907a!8m2!3d-6.1469534!4d106.8956648!16s%2Fg%2F11qqk7r_bw!19sChIJuRZQurshai4RepCB91skdIo?authuser=0&hl=en&rclk=1","Kopi Garis Miring, Kelapa Gading",4.5,2,Coffee shop,"Rukan Artha Gading, Jl. Boulevard Artha Gading No.18, RT.18/RW.8",Jakarta Utara,10,6,1,Toko Kopi
https://www.google.com/maps/place/KEDAI+MAKMUR+KOPI/data=!4m7!3m6!1s0x2e69f59f14f022cb:0xa53ed6d8da745e86!8m2!3d-6.1303863!4d106.8491163!16s%2Fg%2F11gm7ktz_p!19sChIJyyLwFJ_1aS4Rhl502tjWPqU?authuser=0&hl=en&rclk=1,KEDAI MAKMUR KOPI,5,1,Coffee shop,"Jl. Muara Bahari No.21B, RT.8/RW.RT.1",Jakarta Utara,6,1,13,Toko Kopi
https://www.google.com/maps/place/Kopi+Kamu/data=!4m7!3m6!1s0x2e6a1fec117fcdf5:0x3c84892b7b333802!8m2!3d-6.1170601!4d106.8954781!16s%2Fg%2F11h0zfg49x!19sChIJ9c1_Eewfai4RAjgzeyuJhDw?authuser=0&hl=en&rclk=1,Kopi Kamu,5,1,Cafe,"Jl. Melur No.5, RT.5/RW.13",Jakarta Utara,2,1,5,Toko Kopi
https://www.google.com/maps/place/Kedai+Kopi/data=!4m7!3m6!1s0x2e69f7e5925cb043:0xc3293f767fb87253!8m2!3d-6.1391789!4d106.7778994!16s%2Fg%2F11ry993wrt!19sChIJQ7BckuX3aS4RU3K4f3Y_KcM?authuser=0&hl=en&rclk=1,Kedai Kopi,5,1,Coffee shop,"Jl. Kp. Gusti, RT.11/RW.14",Jakarta Utara,0,0,3,Toko Kopi
https://www.google.com/maps/place/Warung+Kopi+Ngkoh/data=!4m7!3m6!1s0x2e698ba115194477:0x14949a5dcd911c75!8m2!3d-6.1766973!4d106.9126106!16s%2Fg%2F11gj76vf55!19sChIJd0QZFaGLaS4RdRyRzV2alBQ?authuser=0&hl=en&rclk=1,Warung Kopi Ngkoh,5,1,Coffee shop,"RWF7+82H, Jl. Arteri Klp. Gading, RT.7/RW.16",Jakarta Utara,0,0,3,Toko Kopi
https://www.google.com/maps/place/Kopi+Soleh+Arek+Suroboyo/data=!4m7!3m6!1s0x2e69f5549a626313:0x75aa9809263a8d32!8m2!3d-6.1515464!4d106.8898336!16s%2Fg%2F11p0ch9nk8!19sChIJE2NimlT1aS4RMo06JgmYqnU?authuser=0&hl=en&rclk=1,Kopi Soleh Arek Suroboyo,5,1,Coffee shop,"RVXQ+9WP, Jl. Boulevard Bar. Raya, RT.2/RW.9",Jakarta Utara,0,1,8,Toko Kopi
https://www.google.com/maps/place/War.kopkita/data=!4m7!3m6!1s0x2e6a1fb9ba2fa3ed:0x21017af8e3123e69!8m2!3d-6.122021!4d106.9056986!16s%2Fg%2F11n5smr3qq!19sChIJ7aMvurkfai4RaT4S4_h6ASE?authuser=0&hl=en&rclk=1,War.kopkita,5,1,Coffee shop,"depan taman walang, Jl. Walang Baru Raya, RT.2/RW.15",Jakarta Utara,2,1,4,Toko Kopi
https://www.google.com/maps/place/KOPICOGS/data=!4m7!3m6!1s0x2e6a1dff0f6b941d:0x593ca533d4ed69b0!8m2!3d-6.127287!4d106.79394!16s%2Fg%2F11j6wnvyw0!19sChIJHZRrD_8dai4RsGnt1DOlPFk?authuser=0&hl=en&rclk=1,KOPICOGS,5,1,Coffee shop,"23, Jl. Pluit Raya No.11, RT.16/RW.8",Jakarta Utara,4,1,4,Toko Kopi
https://www.google.com/maps/place/Warkop+lengkap/data=!4m7!3m6!1s0x2e69f5124bc8aecb:0x37244497703cdbe7!8m2!3d-6.1609527!4d106.8933666!16s%2Fg%2F11rgrklxn7!19sChIJy67ISxL1aS4R59s8cJdEJDc?authuser=0&hl=en&rclk=1,Warkop lengkap,5,1,Coffee shop,"Komp. Bukit Gading Indah, Jl. Raya Bukit Gading Villa, RT.4/RW.14",Jakarta Utara,0,0,3,Toko Kopi
https://www.google.com/maps/place/Dialektika+kopi/data=!4m7!3m6!1s0x2e6a1d7f5c82a1fd:0x3a555a568d0b3644!8m2!3d-6.1103621!4d106.7778694!16s%2Fg%2F11mr22z10f!19sChIJ_aGCXH8dai4RRDYLjVZaVTo?authuser=0&hl=en&rclk=1,Dialektika kopi,5,1,Coffee shop,"Jl pluit karang ayu IV B1, Blk. H Selatan No.35, RT.20/RW.2",Jakarta Utara,1,0,3,Toko Kopi
https://www.google.com/maps/place/Elsmar+cafe/data=!4m7!3m6!1s0x2e69f5ed78ac0775:0xf9fc302bf154eac8!8m2!3d-6.1515896!4d106.8956517!16s%2Fg%2F11k4nhyxbh!19sChIJdQeseO31aS4RyOpU8Ssw_Pk?authuser=0&hl=en&rclk=1,Elsmar cafe,5,1,Coffee shop,"Jl. Raya Gading Kirana No.Kav. 1 18, RT.18/RW.8",Jakarta Utara,1,0,8,Toko Kopi
https://www.google.com/maps/place/Kopi+Tamjog/data=!4m7!3m6!1s0x2e69f5759102d905:0x1ebc08092907f749!8m2!3d-6.1600242!4d106.90388!16s%2Fg%2F11rl79jj6_!19sChIJBdkCkXX1aS4RSfcHKQkIvB4?authuser=0&hl=en&rclk=1,Kopi Tamjog,5,1,Coffee shop,"Ruko Boulevard Raya Blok WE 2 NO.3A-3B Samping taman joging, RW.1",Jakarta Utara,3,5,3,Toko Kopi
https://www.google.com/maps/place/KOPI+ASAL/data=!4m7!3m6!1s0x2e69f5964bc91723:0xe35b98ceea651611!8m2!3d-6.1386401!4d106.8665423!16s%2Fg%2F11jmwrx02x!19sChIJIxfJS5b1aS4RERZl6s6YW-M?authuser=0&hl=en&rclk=1,KOPI ASAL,5,1,Cafe,"Jl. Danau Sunter Utara No.23, RT.7/RW.12",Jakarta Utara,7,8,5,Toko Kopi
https://www.google.com/maps/place/Kopi+DOET!/data=!4m7!3m6!1s0x2e69f5e568eb50fd:0x844539ad415d5579!8m2!3d-6.1469535!4d106.8956648!16s%2Fg%2F11ft0m5_mm!19sChIJ_VDraOX1aS4ReVVdQa05RYQ?authuser=0&hl=en&rclk=1,Kopi DOET!,5,1,Coffee shop,"Harton Tower (Citi Hub, Jl. Boulevard Artha Gading No.18, RT.18/RW.8",Jakarta Utara,3,2,2,Toko Kopi
https://www.google.com/maps/place/Kedai+Kopi+Kopral/data=!4m7!3m6!1s0x2e69f518854ab595:0x5ad3d584fcbf1865!8m2!3d-6.1359285!4d106.8341671!16s%2Fg%2F11kxhp4fpk!19sChIJlbVKhRj1aS4RZRi__ITV01o?authuser=0&hl=en&rclk=1,Kedai Kopi Kopral,5,1,Coffee shop,"Jl. Ampera II No.37A, RT./rw:/RW.003/009",Jakarta Utara,1,0,13,Toko Kopi
https://www.google.com/maps/place/Kedai+Kopi+Kopiden/data=!4m7!3m6!1s0x2e6a1d0d73b51329:0x33781f17f72bed8b!8m2!3d-6.1157509!4d106.7784619!16s%2Fg%2F11gw254zl8!19sChIJKRO1cw0dai4Ri-0r9xcfeDM?authuser=0&hl=en&rclk=1,Kedai Kopi Kopiden,4,1,Coffee shop,RT.10/RW.3,Jakarta Utara,1,0,0,Toko Kopi
https://www.google.com/maps/place/Kedai+Kopi+Sedap+Rasa/data=!4m7!3m6!1s0x2e6a1d30756cf569:0x7b8014f40e239f83!8m2!3d-6.10363!4d106.741731!16s%2Fg%2F11f57sdj3n!19sChIJafVsdTAdai4Rg58jDvQUgHs?authuser=0&hl=en&rclk=1,Kedai Kopi Sedap Rasa,4,1,Coffee shop,"Pasar Fresh Market, Jl. Pantai Indah Kapuk No.162/3, RT.6/RW.2",Jakarta Utara,0,0,0,Toko Kopi
https://www.google.com/maps/place/NRDN+store/data=!4m7!3m6!1s0x2e6a1ff3a70d7e41:0xe962b37713a54339!8m2!3d-6.1151401!4d106.903985!16s%2Fg%2F1hm55dzqd!19sChIJQX4Np_Mfai4ROUOlE3ezYuk?authuser=0&hl=en&rclk=1,NRDN store,4.4,307,Clothing store,"Jl. Mindi No.40, RT.9/RW.6",Jakarta Utara,1,1,9,Toko Baju
https://www.google.com/maps/place/PREMIUM+NATION+-+PNTN/data=!4m7!3m6!1s0x2e69f4fde7284bd5:0x18ae1e7f2f8eb768!8m2!3d-6.1761133!4d106.8713626!16s%2Fg%2F1tdv3947!19sChIJ1Uso5_30aS4RaLeOL38erhg?authuser=0&hl=en&rclk=1,PREMIUM NATION - PNTN,4.5,210,Clothing store,"Jl. Cempaka Putih Raya No.10.B, RT.7/RW.8",Jakarta Utara,1,4,6,Toko Baju
https://www.google.com/maps/place/Obesphere+Distro/data=!4m7!3m6!1s0x2e69f4c19bd97a73:0xebc7b23e378020fc!8m2!3d-6.1918834!4d106.8914108!16s%2Fg%2F1pzxnsrph!19sChIJc3rZm8H0aS4R_CCANz6yx-s?authuser=0&hl=en&rclk=1,Obesphere Distro,4.4,172,Clothing store,"Jl. Balap Sepeda No.6, RT.15/RW.1",Jakarta Utara,4,8,10,Toko Baju
https://www.google.com/maps/place/Kaos+Yes/data=!4m7!3m6!1s0x2e69f5f10b2b55f1:0x54e13515eba82bba!8m2!3d-6.148884!4d106.837231!16s%2Fg%2F11b6gqsswd!19sChIJ8VUrC_H1aS4Ruiuo6xU14VQ?authuser=0&hl=en&rclk=1,Kaos Yes,4.5,138,T-shirt store,"Jalan Gunung Sahari XI Blok B No.22, Kompleks Speed Plaza, Jakarta Pusat, RT.6/RW.3",Jakarta Utara,0,4,2,Toko Baju
https://www.google.com/maps/place/Bloods+Store+Cempaka+Putih/data=!4m7!3m6!1s0x2e69f4fe0d689eff:0x8b771f71b76d9733!8m2!3d-6.176123!4d106.8702496!16s%2Fg%2F11g7_pnn27!19sChIJ_55oDf70aS4RM5dtt3Efd4s?authuser=0&hl=en&rclk=1,Bloods Store Cempaka Putih,4.5,117,Clothing store,"Jl. Cemp. Putih Tim. No.20, RT.7/RW.8",Jakarta Utara,1,4,6,Toko Baju
https://www.google.com/maps/place/JIWEARHOUSE+DISTRIBUTOR+FOOTBALL+CASUAL+BRAND/data=!4m7!3m6!1s0x2e6a1ff86e0ca137:0x41517c30f45df502!8m2!3d-6.1135073!4d106.9137909!16s%2Fg%2F11rz58kw6_!19sChIJN6EMbvgfai4RAvVd9DB8UUE?authuser=0&hl=en&rclk=1,JIWEARHOUSE DISTRIBUTOR FOOTBALL CASUAL BRAND,5,71,Clothing store,"Blok.B, Jl. Mahoni No.2",Jakarta Utara,1,1,5,Toko Baju
https://www.google.com/maps/place/Moxie+Inconspiracy/data=!4m7!3m6!1s0x2e6a1ff47cfaa543:0xa26de8787df3c633!8m2!3d-6.115333!4d106.907358!16s%2Fg%2F11c74gk050!19sChIJQ6X6fPQfai4RM8bzfXjobaI?authuser=0&hl=en&rclk=1,Moxie Inconspiracy,4.3,41,Clothing store,"Jl. Mindi No.31-45, RT.3/RW.7",Jakarta Utara,1,1,9,Toko Baju
https://www.google.com/maps/place/Toko+Distro/data=!4m7!3m6!1s0x2e69f69d37138149:0x6a0e22a5b02c28a3!8m2!3d-6.187453!4d106.8161104!16s%2Fg%2F11b5wcsnhb!19sChIJSYETN532aS4RoygssKUiDmo?authuser=0&hl=en&rclk=1,Toko Distro,4.3,32,Clothing store,"Pusat Grosir Metro Tanah Abang, No. 5, Jl. H. Fachrudin Blok C No.2, RT.14/RW.6",Jakarta Utara,0,0,3,Toko Baju
https://www.google.com/maps/place/CLDS.+Clothing+%26+Distro/data=!4m7!3m6!1s0x2e6a1ff290ac03f3:0x384bee51b72d00b4!8m2!3d-6.1143428!4d106.9012098!16s%2Fg%2F11cs4lwdzx!19sChIJ8wOskPIfai4RtAAtt1HuSzg?authuser=0&hl=en&rclk=1,CLDS. Clothing & Distro,4.6,27,Clothing store,Jl. Cipeucang V No.40,Jakarta Utara,1,1,10,Toko Baju
https://www.google.com/maps/place/Distro+Manggar+Fourthy+Eight/data=!4m7!3m6!1s0x2e6a1ff830431261:0xb848c33f4ceeaed5!8m2!3d-6.1233788!4d106.9099301!16s%2Fg%2F11bw5m8b10!19sChIJYRJDMPgfai4R1a7uTD_DSLg?authuser=0&hl=en&rclk=1,Distro Manggar Fourthy Eight,4.7,16,Clothing store,"Jl. Manggar No.48, RT.2/RW.3",Jakarta Utara,1,3,8,Toko Baju
https://www.google.com/maps/place/DAMZ+CLOTH/data=!4m7!3m6!1s0x2e6a1fdddd36d17f:0x9c8c995c53b8bc3f!8m2!3d-6.1278209!4d106.8869853!16s%2Fg%2F11g6r8xmm7!19sChIJf9E23d0fai4RP7y4U1yZjJw?authuser=0&hl=en&rclk=1,DAMZ CLOTH,4.8,16,Clothing store,"2, Jl. Sungai Bambu VI B No.11A, RT.2/RW.8",Jakarta Utara,1,0,6,Toko Baju
https://www.google.com/maps/place/HobbyKaos+Superheroes/data=!4m7!3m6!1s0x2e69f5744231d1fb:0x457acbe1b72ac957!8m2!3d-6.1519373!4d106.8705155!16s%2Fg%2F1tcy1fft!19sChIJ-9ExQnT1aS4RV8kqt-HLekU?authuser=0&hl=en&rclk=1,HobbyKaos Superheroes,4.1,14,Clothing store,"Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360",Jakarta Utara,0,0,8,Toko Baju
https://www.google.com/maps/place/FOURBROTHERS.ID+%28Persija+%26+Jakmania+Merchandise%29/data=!4m7!3m6!1s0x2e69f5d73a865aaf:0x82759569f21d9f74!8m2!3d-6.1568892!4d106.8685861!16s%2Fg%2F11gsn3pk2t!19sChIJr1qGOtf1aS4RdJ8d8mmVdYI?authuser=0&hl=en&rclk=1,FOURBROTHERS.ID (Persija & Jakmania Merchandise),5,11,Clothing store,"Jl. H. Mawar No.37 17 2, RT.5/RW.7",Jakarta Utara,2,0,12,Toko Baju
https://www.google.com/maps/place/Toko+Kaos/data=!4m7!3m6!1s0x2e69f69d296605cf:0xe9a30e8f8c14a0e2!8m2!3d-6.1873664!4d106.8149447!16s%2Fg%2F11b6d43j4m!19sChIJzwVmKZ32aS4R4qAUjI8Oo-k?authuser=0&hl=en&rclk=1,Toko Kaos,4.1,10,Boutique,Jl. K.H. Mas Mansyur No.126,Jakarta Utara,1,0,1,Toko Baju
https://www.google.com/maps/place/Koi+Fals+Distro+N+Clothing/data=!4m7!3m6!1s0x2e6a1dd7cc076193:0x1c97d2d8bbff7102!8m2!3d-6.1279835!4d106.7965955!16s%2Fg%2F1q4km25yc!19sChIJk2EHzNcdai4RAnH_u9jSlxw?authuser=0&hl=en&rclk=1,Koi Fals Distro N Clothing,4.7,9,Clothing store,"Jl. Pluit Dalam 3 Gg. Fals No.30, RT.8/RW.8",Jakarta Utara,4,1,8,Toko Baju
https://www.google.com/maps/place/Distro+Rajawali/data=!4m7!3m6!1s0x2e69f6c724832c39:0xbddc4f0a94a5b162!8m2!3d-6.2039392!4d106.7918572!16s%2Fg%2F11bwn7n6t3!19sChIJOSyDJMf2aS4RYrGllApP3L0?authuser=0&hl=en&rclk=1,Distro Rajawali,4.2,9,T-shirt store,"Jl. Palmerah Utara III No.9, RT.1/RW.3",Jakarta Utara,0,0,1,Toko Baju
https://www.google.com/maps/place/Rsch+Tebet/data=!4m7!3m6!1s0x2e69f3a6d1531f7d:0xd6a4b125521a9a9f!8m2!3d-6.226284!4d106.855032!16s%2Fg%2F11g2kfgnhg!19sChIJfR9T0abzaS4Rn5oaUiWxpNY?authuser=0&hl=en&rclk=1,Rsch Tebet,4.9,9,Clothing store,"Jl. Tebet Utara Dalam No.26, RT.10/RW.1",Jakarta Utara,1,9,3,Toko Baju
https://www.google.com/maps/place/DISTRO+ALIMURAH/data=!4m7!3m6!1s0x2e69f39e8b7719fd:0x23905606b143209!8m2!3d-6.2325929!4d106.8611494!16s%2Fg%2F11g0l9zjsp!19sChIJ_Rl3i57zaS4RCTIUa2AFOQI?authuser=0&hl=en&rclk=1,DISTRO ALIMURAH,4.6,9,Clothing store,"Jl. D Gg. R1 No.9, RT.8/RW.4",Jakarta Utara,0,6,4,Toko Baju
https://www.google.com/maps/place/Distro+Baju+RJ+%28Rafa+%26+Jihan%29+Collection/data=!4m7!3m6!1s0x2e6a1d6cda494375:0x9b5920edc27cd47f!8m2!3d-6.130217!4d106.7947011!16s%2Fg%2F11gdkk173q!19sChIJdUNJ2mwdai4Rf9R8wu0gWZs?authuser=0&hl=en&rclk=1,Distro Baju RJ (Rafa & Jihan) Collection,4.1,8,Clothing store,"Jl. Tanah Pasir No.06, RT.8/RW.10",Jakarta Utara,5,1,13,Toko Baju
https://www.google.com/maps/place/Dhikr+Jakarta+Utara/data=!4m7!3m6!1s0x2e6a201844f59a79:0x535369ed5caba5ef!8m2!3d-6.113879!4d106.9217688!16s%2Fg%2F11bx55gt_l!19sChIJeZr1RBggai4R76WrXO1pU1M?authuser=0&hl=en&rclk=1,Dhikr Jakarta Utara,4.9,7,Clothing store,"Jalan Kenari No 2, RT. 2 RW 10, Semper Barat, Cilincing, RT.11/RW.11",Jakarta Utara,0,0,3,Toko Baju
https://www.google.com/maps/place/Distro+Topi+Kemayoran/data=!4m7!3m6!1s0x2e69f5a4911ff099:0xb6cf1d1cd2d46d4e!8m2!3d-6.1609188!4d106.8551761!16s%2Fg%2F1ptw82mp_!19sChIJmfAfkaT1aS4RTm3U0hwdz7Y?authuser=0&hl=en&rclk=1,Distro Topi Kemayoran,4.3,7,Clothing store,"RVQ4+J3M, Pasar Kemayoran, Jl. E Raya, RT.1/RW.1",Jakarta Utara,2,1,13,Toko Baju
https://www.google.com/maps/place/Baju+Distro+Kaki+Lima/data=!4m7!3m6!1s0x2e69f6b820f8f483:0xdf730f1f2c7c8cf!8m2!3d-6.2081498!4d106.7958996!16s%2Fg%2F11c6_xnfr4!19sChIJg_T4ILj2aS4Rz8jH8vEw9w0?authuser=0&hl=en&rclk=1,Baju Distro Kaki Lima,3.7,7,Clothing store,"Ps. Palmerah, Jl. Palmerah Barat No.4, RT.4/RW.2",Jakarta Utara,0,0,3,Toko Baju
https://www.google.com/maps/place/Distro+Distortions/data=!4m7!3m6!1s0x2e6a1fde648bf599:0xbd14228a902e3605!8m2!3d-6.1292893!4d106.8861362!16s%2Fg%2F11bw4t_kmh!19sChIJmfWLZN4fai4RBTYukIoiFL0?authuser=0&hl=en&rclk=1,Distro Distortions,3.6,5,Men's clothing store,"No., Jl. Sungai Bambu 4 No.1, RT.9/RW.8",Jakarta Utara,4,1,3,Toko Baju
https://www.google.com/maps/place/Duta+Distro/data=!4m7!3m6!1s0x2e69f16ebb2d00a9:0x42c4acaa1e7ea701!8m2!3d-6.2448483!4d106.8004454!16s%2Fg%2F1ptzkcg79!19sChIJqQAtu27xaS4RAad-HqqsxEI?authuser=0&hl=en&rclk=1,Duta Distro,3.6,5,Men's clothing store,"Blok M Square Lantai 1 Blok A No 27, Jalan Melawai V, RT.3/RW.1",Jakarta Utara,3,0,2,Toko Baju
https://www.google.com/maps/place/Wiangga+Distro/data=!4m7!3m6!1s0x2e6a1dfa50336c27:0xad292681ff6d2342!8m2!3d-6.1290281!4d106.8084893!16s%2Fg%2F11f15hvl3w!19sChIJJ2wzUPodai4RQiNt_4EmKa0?authuser=0&hl=en&rclk=1,Wiangga Distro,4.5,4,Clothing store,"Jl. Ekor Kuning No.3, RW.5",Jakarta Utara,1,3,3,Toko Baju
https://www.google.com/maps/place/Jak+Distro/data=!4m7!3m6!1s0x2e6a1f0a4fc266e1:0x15e3a95128b4905c!8m2!3d-6.1314862!4d106.8628848!16s%2Fg%2F11j06j1w0_!19sChIJ4WbCTwofai4RXJC0KFGp4xU?authuser=0&hl=en&rclk=1,Jak Distro,4,4,Clothing store,RT.2/RW.12,Jakarta Utara,6,1,9,Toko Baju
https://www.google.com/maps/place/Distro+fleds/data=!4m7!3m6!1s0x2e6a1fda57399e4b:0x94a4d226a9b38167!8m2!3d-6.1263423!4d106.8790185!16s%2Fg%2F11mtcz_drv!19sChIJS545V9ofai4RZ4GzqSbSpJQ?authuser=0&hl=en&rclk=1,Distro fleds,5,4,Clothing store,"Distro fleds, Gg. 9 No.12, RW.10",Jakarta Utara,0,1,7,Toko Baju
https://www.google.com/maps/place/LUKDO+DISTRO/data=!4m7!3m6!1s0x2e69f725f6f140ff:0x777dadf891a3d10c!8m2!3d-6.1749237!4d106.7801567!16s%2Fg%2F11gxxv22q5!19sChIJ_0Dx9iX3aS4RDNGjkfitfXc?authuser=0&hl=en&rclk=1,LUKDO DISTRO,5,4,Clothing store,"Jalan Tanjung Duren Barat I No.11, Tanjung Duren Utara, Grogol petamburan, RT.8, RT.8/RW.4",Jakarta Utara,2,3,5,Toko Baju
https://www.google.com/maps/place/Bronchitis+Chronis+Distro/data=!4m7!3m6!1s0x2e69f59960e10f11:0xdec79066f98483af!8m2!3d-6.203969!4d106.871388!16s%2Fg%2F11g0t8vytq!19sChIJEQ_hYJn1aS4Rr4OE-WaQx94?authuser=0&hl=en&rclk=1,Bronchitis Chronis Distro,5,4,Clothing store,"Jl. Kramat Asem No.10 Rt.09/05, RT.9/RW.5",Jakarta Utara,0,1,14,Toko Baju
https://www.google.com/maps/place/Yulia+Distro/data=!4m7!3m6!1s0x2e6a201eed921dc1:0x8375f18fef8a0007!8m2!3d-6.1158592!4d106.9159302!16s%2Fg%2F11c5g_j4t7!19sChIJwR2S7R4gai4RBwCK74_xdYM?authuser=0&hl=en&rclk=1,Yulia Distro,4.3,3,Clothing store,"Jl. Langsat No.Rt.07/14, RT.7/RW.14",Jakarta Utara,1,0,0,Toko Baju
https://www.google.com/maps/place/TRIMADONA+DISTRO/data=!4m7!3m6!1s0x2e69f5632cdaf7a1:0xa46ddcc0691299b0!8m2!3d-6.1369185!4d106.8769438!16s%2Fg%2F11g70wpb00!19sChIJoffaLGP1aS4RsJkSacDcbaQ?authuser=0&hl=en&rclk=1,TRIMADONA DISTRO,4.3,3,Clothing store,"Agung Karya IV No.22, RT.6/RW.4",Jakarta Utara,1,3,10,Toko Baju
https://www.google.com/maps/place/DISTRO+MENTAL+BAJA+%2F+SEKRETARIAT+JAKMANIA+PADEMANGAN/data=!4m7!3m6!1s0x2e69f537db75c5a7:0x1e1de36c4d9f07cb!8m2!3d-6.1356261!4d106.838651!16s%2Fg%2F11fm3z2czs!19sChIJp8V12zf1aS4RywefTWzjHR4?authuser=0&hl=en&rclk=1,DISTRO MENTAL BAJA / SEKRETARIAT JAKMANIA PADEMANGAN,4.3,3,Clothing store,"Samping sebelah pengobatan yakri, Jl. Budi Mulia 7 Jl. E4 No.8, RT.8/RW.10",Jakarta Utara,4,1,5,Toko Baju
https://www.google.com/maps/place/RIDDICK+Distro/data=!4m7!3m6!1s0x2e69f5e45922104b:0x6497bcde921a9baf!8m2!3d-6.1614953!4d106.8572462!16s%2Fg%2F11cnb36wc5!19sChIJSxAiWeT1aS4Rr5sakt68l2Q?authuser=0&hl=en&rclk=1,RIDDICK Distro,5,3,Men's clothing store,"Jl. Bend. Jago, RT.4/RW.9",Jakarta Utara,1,0,11,Toko Baju
https://www.google.com/maps/place/Toko+Ever+One+Distro/data=!4m7!3m6!1s0x2e69f5ec3455603b:0xa04221cc2bdeb7d7!8m2!3d-6.1797829!4d106.8545458!16s%2Fg%2F11g2wmws3q!19sChIJO2BVNOz1aS4R17feK8whQqA?authuser=0&hl=en&rclk=1,Toko Ever One Distro,4.7,3,Men's clothing store,"Jalan Kampung Rawa Selatan 8 No.8, RT.13/RW.4",Jakarta Utara,7,1,6,Toko Baju
