ID,url,nama toko,deskripsi,Penjual,Harga,Luas Tanah,Luas Bangunan,alamat,kota
525,https://www.google.com/maps/place/Roetara+coffee+%26+eatery/data=!4m7!3m6!1s0x2e6a1fdbf05a7bbd:0x380e939783c7c7b6!8m2!3d-6.1246786!4d106.8828865!16s%2Fg%2F11k4xww1db!19sChIJvXta8Nsfai4RtsfHg5eTDjg?authuser=0&hl=en&rclk=1,Roetara coffee & eatery,asdas,budi,9894428,80,138,"Jl. Warakas Raya No.68, RW.8",Jakarta Utara
526,https://www.google.com/maps/place/Kedai+Kopi+HaKa/data=!4m7!3m6!1s0x2e69f5ea90aff837:0xec2a846fe50fb205!8m2!3d-6.1555638!4d106.8638818!16s%2Fg%2F11f6csxt8j!19sChIJN_ivkOr1aS4RBbIP5W-EKuw?authuser=0&hl=en&rclk=1,Kedai Kopi HaKa,asdas,budi,4920626,94,195,RT.10/RW.2,Jakarta Utara
527,https://www.google.com/maps/place/Mr.O+Coffee+Roastery/data=!4m7!3m6!1s0x2e6a1f28e9e44087:0xa4b7e8f4b4e40554!8m2!3d-6.1248186!4d106.8886112!16s%2Fg%2F11c51zrm0l!19sChIJh0Dk6Sgfai4RVAXktPTot6Q?authuser=0&hl=en&rclk=1,Mr.O Coffee Roastery,asdas,budi,5017688,99,186,"14 Jalan Swasembada Barat V No.mor 26B, RT.14/RW.9",Jakarta Utara
528,https://www.google.com/maps/place/Kopi+Tali+Hati/data=!4m7!3m6!1s0x2e69f5df49ba8a1b:0xa7727aa172945d3!8m2!3d-6.1495484!4d106.8908977!16s%2Fg%2F11j920x36r!19sChIJG4q6Sd_1aS4R00UpF6ondwo?authuser=0&hl=en&rclk=1,Kopi Tali Hati,asdas,budi,2663517,33,62,"Komplek Mall of Indonesia, Rukan City Home, Blk. M, RT.18/RW.nomer 35",Jakarta Utara
529,https://www.google.com/maps/place/Kopi+Kalong/data=!4m7!3m6!1s0x2e69f5374cf803af:0x47cc2629ff6134ad!8m2!3d-6.1497354!4d106.8984084!16s%2Fg%2F11hzndb7g1!19sChIJrwP4TDf1aS4RrTRh_ykmzEc?authuser=0&hl=en&rclk=1,Kopi Kalong,asdas,budi,1151168,89,72,"Komplek Ruko Gading Bukit Indah, Jl. Raya Gading Kirana, RT.18/RW.8",Jakarta Utara
530,https://www.google.com/maps/place/Kopi+KurangLebih+-+Sunter/data=!4m7!3m6!1s0x2e69f5c390c30725:0xa784e6673816dd31!8m2!3d-6.1564674!4d106.8758878!16s%2Fg%2F11fnw9snd_!19sChIJJQfDkMP1aS4RMd0WOGfmhKc?authuser=0&hl=en&rclk=1,Kopi KurangLebih - Sunter,asdas,budi,4334979,62,91,"Jl. Sunter Hijau Raya No.22, RT.7/RW.10",Jakarta Utara
531,https://www.google.com/maps/place/Warkop+Mang+Adang/data=!4m7!3m6!1s0x2e69f51a145d95e7:0x6adb8b0dc8b480af!8m2!3d-6.1604687!4d106.884533!16s%2Fg%2F11c71m8hdh!19sChIJ55VdFBr1aS4Rr4C0yA2L22o?authuser=0&hl=en&rclk=1,Warkop Mang Adang,asdas,budi,5657034,63,46,Jl. Tabah Raya,Jakarta Utara
532,https://www.google.com/maps/place/Djournal+Coffee+Mall+Artha+Gading/data=!4m7!3m6!1s0x2e69f57ddf42bb9f:0x1a0aeb5c24a841c9!8m2!3d-6.1456352!4d106.8921655!16s%2Fg%2F11h7vh26bv!19sChIJn7tC3331aS4RyUGoJFzrCho?authuser=0&hl=en&rclk=1,Djournal Coffee Mall Artha Gading,asdas,budi,4439459,29,196,"Nusantara Lobby, Mall Artha Gading, Jl. Boulevard Artha Gading Selatan No.1",Jakarta Utara
533,https://www.google.com/maps/place/Dingiso+Coffee+and+Roastery/data=!4m7!3m6!1s0x2e69f5b43aa28a0d:0x447d158d414e6812!8m2!3d-6.1596075!4d106.8927328!16s%2Fg%2F11j4qltclr!19sChIJDYqiOrT1aS4REmhOQY0VfUQ?authuser=0&hl=en&rclk=1,Dingiso Coffee and Roastery,asdas,budi,6205161,58,157,"RT.15/RW.3 komplek kokan permata blok E 31-32, RT.15/RW.3",Jakarta Utara
534,https://www.google.com/maps/place/Fragranto+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e69f5431aaebb1d:0x2a0ff36e834281d7!8m2!3d-6.1500155!4d106.8856884!16s%2Fg%2F11ppgysgsd!19sChIJHbuuGkP1aS4R14FCg27zDyo?authuser=0&hl=en&rclk=1,Fragranto Coffee & Eatery,asdas,budi,5146723,96,101,"Apartemen Mitra Sunter, Jl. Yos Sudarso No.9, RT.9/RW.11",Jakarta Utara
535,https://www.google.com/maps/place/Kopi+%26+Co/data=!4m7!3m6!1s0x2e69f5f636d61a79:0xc848fb68b84cbb01!8m2!3d-6.1470786!4d106.9072191!16s%2Fg%2F11hdq801c7!19sChIJeRrWNvb1aS4RAbtMuGj7SMg?authuser=0&hl=en&rclk=1,Kopi & Co,asdas,budi,4012133,70,86,"Jl Ruko Hybrida Blok QG 10 no 27 Jakarta, RT.4/RW.11",Jakarta Utara
536,https://www.google.com/maps/place/Arumono+Coffee/data=!4m7!3m6!1s0x2e69f5ab4cce3b95:0xe5948b3a34f36e2d!8m2!3d-6.1583137!4d106.8949172!16s%2Fg%2F11h_cw3227!19sChIJlTvOTKv1aS4RLW7zNDqLlOU?authuser=0&hl=en&rclk=1,Arumono Coffee,asdas,budi,2233712,38,182,"Ruko Florencia, Jl. Boulevard Bukit Gading Raya",Jakarta Utara
537,https://www.google.com/maps/place/Kharisma+Coffee/data=!4m7!3m6!1s0x2e69f5bff5337f71:0x4288166d02166ef5!8m2!3d-6.1574584!4d106.8833432!16s%2Fg%2F11hmh6bss5!19sChIJcX8z9b_1aS4R9W4WAm0WiEI?authuser=0&hl=en&rclk=1,Kharisma Coffee,asdas,budi,3869630,13,22,"Jl. Yos Sudarso No.Kav 85, RT.10/RW.11",Jakarta Utara
538,https://www.google.com/maps/place/Kopi+Konnichiwa+Sunter+Altira/data=!4m7!3m6!1s0x2e69f59c02fe0975:0x49dcf3dcc0f0e310!8m2!3d-6.1518777!4d106.8863792!16s%2Fg%2F11px9g8lvd!19sChIJdQn-Apz1aS4REOPwwNzz3Ek?authuser=0&hl=en&rclk=1,Kopi Konnichiwa Sunter Altira,asdas,budi,9083632,48,122,"Altira Business Park B-03, Jl. Yos Sudarso, RT.9/RW.11",Jakarta Utara
539,https://www.google.com/maps/place/Sidra+%26+Rostco+Coffee/data=!4m7!3m6!1s0x2e69f5b16886df4b:0x10af4a7db7dc610f!8m2!3d-6.1582656!4d106.894155!16s%2Fg%2F11j97nfv86!19sChIJS9-GaLH1aS4RD2Hct31KrxA?authuser=0&hl=en&rclk=1,Sidra & Rostco Coffee,asdas,budi,6646535,65,105,"Kokan Permata Klp. Gading, Jl. Boulevard Bukit Gading Raya No.3",Jakarta Utara
540,https://www.google.com/maps/place/Kopika/data=!4m7!3m6!1s0x2e69f58420de9095:0x2dbd23f5167e6d09!8m2!3d-6.1563109!4d106.8991588!16s%2Fg%2F11h_4_3h9h!19sChIJlZDeIIT1aS4RCW1-FvUjvS0?authuser=0&hl=en&rclk=1,Kopika,asdas,budi,9556769,47,100,"Boulevard Barat Raya LC 7 no. 12, RT.13/RW.7",Jakarta Utara
541,https://www.google.com/maps/place/Cherry+Coffee+Bar/data=!4m7!3m6!1s0x2e69f545ae89e04f:0xf52456fbc9807901!8m2!3d-6.1464598!4d106.8979292!16s%2Fg%2F11c1p35kq4!19sChIJT-CJrkX1aS4RAXmAyftWJPU?authuser=0&hl=en&rclk=1,Cherry Coffee Bar,asdas,budi,8476823,68,35,"Boulevard Artha Gading Rukan Sentra Bisnis Blok A7C No. 28, RT.18/RW.8",Jakarta Utara
542,https://www.google.com/maps/place/KEDAI+KOPI+DAN+BAKPAO+DONNY+KAWANGKOAN/data=!4m7!3m6!1s0x2e69f5af33cbc487:0x3584794cbd834ab6!8m2!3d-6.1619589!4d106.9058722!16s%2Fg%2F11glyc3w0p!19sChIJh8TLM6_1aS4RtkqDvUx5hDU?authuser=0&hl=en&rclk=1,KEDAI KOPI DAN BAKPAO DONNY KAWANGKOAN,asdas,budi,1052566,37,68,"Jl. Kelapa Puan Blok FU1, No.15, RT.9/RW.13",Jakarta Utara
543,https://www.google.com/maps/place/Janji+jiwa+x+toast/data=!4m7!3m6!1s0x2e69f5f19d9f1949:0x66eb0873cbae7c93!8m2!3d-6.1458386!4d106.8950424!16s%2Fg%2F11pwpv01kq!19sChIJSRmfnfH1aS4Rk3yuy3MI62Y?authuser=0&hl=en&rclk=1,Janji jiwa x toast,asdas,budi,3530672,62,143,"Jl. Boulevard Artha Gading No.18, RT.18/RW.8",Jakarta Utara
544,https://www.google.com/maps/place/Kedai+Kopi+Manggar/data=!4m7!3m6!1s0x2e6a1ff7bd45ea4d:0xd4e63f4a5359482e!8m2!3d-6.1216984!4d106.9099923!16s%2Fg%2F11cm09d67r!19sChIJTepFvfcfai4RLkhZU0o_5tQ?authuser=0&hl=en&rclk=1,Kedai Kopi Manggar,asdas,budi,1883271,70,60,"Jl. Manggar No.12, RT.3/RW.3",Jakarta Utara
545,https://www.google.com/maps/place/Kedai+Kopi+dk/data=!4m7!3m6!1s0x2e6a1dfc110af4e3:0x4d3f0ec7aeba0d52!8m2!3d-6.1159425!4d106.779615!16s%2Fg%2F11fj36qwsm!19sChIJ4_QKEfwdai4RUg26rscOP00?authuser=0&hl=en&rclk=1,Kedai Kopi dk,asdas,budi,4122148,62,61,"Muara Karang Blok Z3 Timur no 8, RT.9/RW.3",Jakarta Utara
546,https://www.google.com/maps/place/Kopi+Murah/data=!4m7!3m6!1s0x2e69f5d3af93daf9:0x945884511ebbe178!8m2!3d-6.1466052!4d106.9007672!16s%2Fg%2F11j54089rv!19sChIJ-dqTr9P1aS4ReOG7HlGEWJQ?authuser=0&hl=en&rclk=1,Kopi Murah,asdas,budi,2242553,47,87,"Jl. Gading Kirana Timur A11 no 17, RT.18/RW.8",Jakarta Utara
547,https://www.google.com/maps/place/Jhon+Kopi/data=!4m7!3m6!1s0x2e698aae6eca8f49:0x30191b405f2efa3!8m2!3d-6.141437!4d106.919206!16s%2Fg%2F11f__8v2_k!19sChIJSY_Kbq6KaS4Ro-_yBbSRAQM?authuser=0&hl=en&rclk=1,Jhon Kopi,asdas,budi,7027519,80,172,"4, Jl. Gading Griya Lestari Raya No.20, RT.4/RW.9",Jakarta Utara
548,https://www.google.com/maps/place/KOPITIK+coffee+and+grill/data=!4m7!3m6!1s0x2e6a213e82da5347:0x540eb6fa92024cb8!8m2!3d-6.104612!4d106.9370422!16s%2Fg%2F11sr7gcbtz!19sChIJR1Pagj4hai4RuEwCkvq2DlQ?authuser=0&hl=en&rclk=1,KOPITIK coffee and grill,asdas,budi,9489152,81,47,"Jl.komplex ex asrama brimob RT.01/07 no.02, RT.1/RW.7",Jakarta Utara
549,https://www.google.com/maps/place/ZII+COFFEE+MAG/data=!4m7!3m6!1s0x2e69f5800535c643:0x806856cb15ad66a!8m2!3d-6.1454323!4d106.8926667!16s%2Fg%2F11fn9cr0qr!19sChIJQ8Y1BYD1aS4RatZasWyFBgg?authuser=0&hl=en&rclk=1,ZII COFFEE MAG,asdas,budi,7349946,13,190,"Mal Artha Gading (MAG Level 1 / Beside Kidstation, RT.18/RW.8",Jakarta Utara
550,https://www.google.com/maps/place/KEDAI+KOPI+HUDAKO/data=!4m7!3m6!1s0x2e6a1d139de5a675:0xca10e4de6854f15a!8m2!3d-6.126049!4d106.8009219!16s%2Fg%2F11s7ztp64r!19sChIJdablnRMdai4RWvFUaN7kEMo?authuser=0&hl=en&rclk=1,KEDAI KOPI HUDAKO,asdas,budi,754195,72,109,"VRF2+H9M, RT.7/RW.7",Jakarta Utara
551,https://www.google.com/maps/place/Flash+Coffee/data=!4m7!3m6!1s0x2e69f53e991bc6df:0x2e3b4fa53cf78914!8m2!3d-6.161939!4d106.8934515!16s%2Fg%2F11sgxqm04m!19sChIJ38YbmT71aS4RFIn3PKVPOy4?authuser=0&hl=en&rclk=1,Flash Coffee,asdas,budi,3925441,73,46,"Apartemen Gading Mediterania Residence Tower C GF 14, RT.6/RW.14",Jakarta Utara
552,https://www.google.com/maps/place/Morning+Homebrew/data=!4m7!3m6!1s0x2e69f52532cc7c21:0x79100a82c256211f!8m2!3d-6.1583305!4d106.8933265!16s%2Fg%2F11mtd6l7c9!19sChIJIXzMMiX1aS4RHyFWwoIKEHk?authuser=0&hl=en&rclk=1,Morning Homebrew,asdas,budi,1611913,72,87,"Kokan Permata Gading Blok B no. 26, RT.15/RW.3",Jakarta Utara
553,https://www.google.com/maps/place/Dr+coffee+tea/data=!4m7!3m6!1s0x2e6a21a0b93ab5a9:0xbde18412ef2cfa00!8m2!3d-6.125703!4d106.9168164!16s%2Fg%2F11s5ml3nb0!19sChIJqbU6uaAhai4RAPos7xKE4b0?authuser=0&hl=en&rclk=1,Dr coffee tea,asdas,budi,4781591,74,65,"Dekat Penjahit Syakirah, Jl. Komp. Yuka No.2, RW.8",Jakarta Utara
554,https://www.google.com/maps/place/Kopi+A%27/data=!4m7!3m6!1s0x2e69f5f169f6c5b5:0x7aa32dc93e3bc761!8m2!3d-6.1702742!4d106.8660725!16s%2Fg%2F11trhzw7wl!19sChIJtcX2afH1aS4RYcc7Pskto3o?authuser=0&hl=en&rclk=1,Kopi A',asdas,budi,307162,93,72,"Jl. Letjen Suprapto No.16b, RW.4",Jakarta Utara
555,https://www.google.com/maps/place/Haven+Batavia/data=!4m7!3m6!1s0x2e69f5d4108bc9f3:0x981d1a021dca1dc7!8m2!3d-6.1497297!4d106.8995226!16s%2Fg%2F11hhbhlfq1!19sChIJ88mLENT1aS4Rxx3KHQIaHZg?authuser=0&hl=en&rclk=1,Haven Batavia,asdas,budi,3240880,100,36,"Gading Batavia LC 11/11, RT.1/RW.7",Jakarta Utara
556,https://www.google.com/maps/place/BREWPOD+COFFEE/data=!4m7!3m6!1s0x2e69f529c4846b4f:0x57ca7776a4c512e5!8m2!3d-6.1511904!4d106.8928328!16s%2Fg%2F11h56h4cqq!19sChIJT2uExCn1aS4R5RLFpHZ3ylc?authuser=0&hl=en&rclk=1,BREWPOD COFFEE,asdas,budi,5144978,42,150,RT.18/RW.8,Jakarta Utara
557,https://www.google.com/maps/place/KEDAI+%22S%22/data=!4m7!3m6!1s0x2e6a1f4294b5c7a9:0x164ea4940b38d088!8m2!3d-6.1133969!4d106.893879!16s%2Fg%2F11rx_znfv0!19sChIJqce1lEIfai4RiNA4C5SkThY?authuser=0&hl=en&rclk=1,"KEDAI ""S""",asdas,budi,1567057,49,26,"8, Jl. Lorong 102 No.59, RT.8/RW.2",Jakarta Utara
558,https://www.google.com/maps/place/Kopi+KKN/data=!4m7!3m6!1s0x2e69f5399aeaa877:0xef97db0231d75b5d!8m2!3d-6.1501016!4d106.8922564!16s%2Fg%2F11p6756pfm!19sChIJd6jqmjn1aS4RXVvXMQLbl-8?authuser=0&hl=en&rclk=1,Kopi KKN,asdas,budi,938549,13,176,"Mall Of Indonesia, RT.18/RW.8",Jakarta Utara
559,https://www.google.com/maps/place/Kopi+Namun/data=!4m7!3m6!1s0x2e69f5a4849da4a5:0x374688dd858d8ad1!8m2!3d-6.1492751!4d106.8998527!16s%2Fg%2F11qqqp9f1q!19sChIJpaSdhKT1aS4R0YqNhd2IRjc?authuser=0&hl=en&rclk=1,Kopi Namun,asdas,budi,9727315,34,184,"Jl. Raya Gading Batavia, Blok LC 11, No.26, RT.1/RW.7",Jakarta Utara
560,https://www.google.com/maps/place/Kopi+Andi88/data=!4m7!3m6!1s0x2e6a1f58eca28feb:0xcdd10b527a13c59b!8m2!3d-6.1157945!4d106.9081598!16s%2Fg%2F11jyghl_hw!19sChIJ64-i7Fgfai4Rm8UTelIL0c0?authuser=0&hl=en&rclk=1,Kopi Andi88,asdas,budi,414727,88,77,"Jl. Muncang No.2, RW.13",Jakarta Utara
561,https://www.google.com/maps/place/Kopi+sok.in/data=!4m7!3m6!1s0x2e69f5f7aaaaaaab:0x923783cd92d10987!8m2!3d-6.1317291!4d106.8446588!16s%2Fg%2F11j8x96tmj!19sChIJq6qqqvf1aS4RhwnRks2DN5I?authuser=0&hl=en&rclk=1,Kopi sok.in,asdas,budi,8415668,22,68,"Jl. Pademangan IV No.8 No. 28, RT.15/RW.1",Jakarta Utara
562,https://www.google.com/maps/place/Kopi+jator+roastery/data=!4m7!3m6!1s0x2e6a1f565a17e7a3:0xd7c72ac2017b80c!8m2!3d-6.1300451!4d106.9074667!16s%2Fg%2F11qqpp0wf9!19sChIJo-cXWlYfai4RDLgXIKxyfA0?authuser=0&hl=en&rclk=1,Kopi jator roastery,asdas,budi,692264,59,178,"Gg. H. Asmahar No.25, RT.9/RW.1",Jakarta Utara
563,https://www.google.com/maps/place/kedai+kopi+alot/data=!4m7!3m6!1s0x2e69f55904679081:0x7e85932cd025a40a!8m2!3d-6.1550614!4d106.915904!16s%2Fg%2F11ng58l8fq!19sChIJgZBnBFn1aS4RCqQl0CyThX4?authuser=0&hl=en&rclk=1,kedai kopi alot,asdas,budi,2482238,99,32,"RWV8+X9C, Jl. Raya Kelapa Nias, RT.2/RW.17",Jakarta Utara
564,https://www.google.com/maps/place/TEMENIN+COFFEE/data=!4m7!3m6!1s0x2e69f5805e43b431:0x69e2bb472dd8ce3a!8m2!3d-6.1590808!4d106.8940527!16s%2Fg%2F11sjjtt1cr!19sChIJMbRDXoD1aS4ROs7YLUe74mk?authuser=0&hl=en&rclk=1,TEMENIN COFFEE,asdas,budi,7125041,56,151,Jl. Boulevard Bukit Gading Raya,Jakarta Utara
565,https://www.google.com/maps/place/Fajri+moi/data=!4m7!3m6!1s0x2e69f5a6537c351d:0xf1aafff55a025c6b!8m2!3d-6.150941!4d106.891541!16s%2Fg%2F11tx433t8v!19sChIJHTV8U6b1aS4Ra1wCWvX_qvE?authuser=0&hl=en&rclk=1,Fajri moi,asdas,budi,4273573,21,144,"Jl. Boulevard Bar. Raya No.50b, RW.8",Jakarta Utara
566,https://www.google.com/maps/place/Kopi+Bang+Atta/data=!4m7!3m6!1s0x2e6a21f784515fa7:0x2a6e6b22746d6d07!8m2!3d-6.1113708!4d106.913825!16s%2Fg%2F11ft8k7568!19sChIJp19RhPchai4RB21tdCJrbio?authuser=0&hl=en&rclk=1,Kopi Bang Atta,asdas,budi,7467245,98,193,"Jl. A Lagoa Gg. 5 No.41, RT.8/RW.3",Jakarta Utara
567,https://www.google.com/maps/place/Coffee+Lie/data=!4m7!3m6!1s0x2e6a1d2479a59515:0x383747c1b8209fc8!8m2!3d-6.1046068!4d106.7409202!16s%2Fg%2F11f5bnwmr9!19sChIJFZWleSQdai4RyJ8guMFHNzg?authuser=0&hl=en&rclk=1,Coffee Lie,asdas,budi,5279907,79,184,"VPWR+593, Pantai Indah Kapuk St, RT.6/RW.2",Jakarta Utara
568,https://www.google.com/maps/place/Kopi+Liu/data=!4m7!3m6!1s0x2e69f5f579e59689:0xa261b4a6190925a0!8m2!3d-6.1380532!4d106.8372009!16s%2Fg%2F11mvzw0vpn!19sChIJiZblefX1aS4RoCUJGaa0YaI?authuser=0&hl=en&rclk=1,Kopi Liu,asdas,budi,1529339,22,90,"Jl. R No.9, RT.9/RW.6",Jakarta Utara
569,https://www.google.com/maps/place/Warung+kopi+juan/data=!4m7!3m6!1s0x2e69f5f86c599c4f:0xf52f5466d801d2ab!8m2!3d-6.1563543!4d106.8683521!16s%2Fg%2F11j9gv63ht!19sChIJT5xZbPj1aS4Rq9IB2GZUL_U?authuser=0&hl=en&rclk=1,Warung kopi juan,asdas,budi,4996392,34,184,"RVV9+F85, RT.12/RW.3",Jakarta Utara
570,https://www.google.com/maps/place/Kedai+coffee+SKH/data=!4m7!3m6!1s0x2e6a2122821fbb35:0x3d54ee340aea1975!8m2!3d-6.1173651!4d106.91353!16s%2Fg%2F11np35f_7z!19sChIJNbsfgiIhai4RdRnqCjTuVD0?authuser=0&hl=en&rclk=1,Kedai coffee SKH,asdas,budi,4904248,68,197,"8, Jl. Mahoni No.69, RT.8/RW.15",Jakarta Utara
571,https://www.google.com/maps/place/Warung+kopi/data=!4m7!3m6!1s0x2e6a1dc317087bf3:0xb7c33124fbeeb8f4!8m2!3d-6.1364792!4d106.7816031!16s%2Fg%2F11lgybk4z6!19sChIJ83sIF8Mdai4R9Lju-yQxw7c?authuser=0&hl=en&rclk=1,Warung kopi,asdas,budi,5414763,86,22,"Jl. A. I No.33, RT.4/RW.7",Jakarta Utara
572,https://www.google.com/maps/place/Warkop+Komarudin/data=!4m7!3m6!1s0x2e69f53f37c71885:0x8fc5a394f6595747!8m2!3d-6.1519598!4d106.8893955!16s%2Fg%2F11c2060yy7!19sChIJhRjHNz_1aS4RR1dZ9pSjxY8?authuser=0&hl=en&rclk=1,Warkop Komarudin,asdas,budi,4716272,80,120,"RVXQ+6Q6, Jalan Raya Boulevard Barat Ruko INKOPAL Blok C Kelapa Gading Barat Jakarta, Utara, RT.2/RW.9",Jakarta Utara
573,https://www.google.com/maps/place/Java_lot+Coffee+Bpk.Cahyadi/data=!4m7!3m6!1s0x2e6a1f1a6ecca207:0x861105f6ab60512b!8m2!3d-6.1141329!4d106.8777114!16s%2Fg%2F11s11zwmky!19sChIJB6LMbhofai4RK1Fgq_YFEYY?authuser=0&hl=en&rclk=1,Java_lot Coffee Bpk.Cahyadi,asdas,budi,7916940,40,130,"Jalan Bahari Gang I A 2 No.17, RT.6/RW.10",Jakarta Utara
574,https://www.google.com/maps/place/Jakarta+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e6a1f295f75b737:0x26164472c30092b2!8m2!3d-6.12978!4d106.8372821!16s%2Fg%2F11j3t13tlc!19sChIJN7d1Xykfai4RspIAw3JEFiY?authuser=0&hl=en&rclk=1,Jakarta Coffee & Roastery,asdas,budi,3056046,76,97,"Jl. Budi Mulya Siaga 5 No.11, RT.11/RW.11",Jakarta Utara
575,https://www.google.com/maps/place/WARUNG+REMBO/data=!4m7!3m6!1s0x2e69f5aafcea3a63:0x56712b70f483a524!8m2!3d-6.1590122!4d106.8941077!16s%2Fg%2F11q3lwpql1!19sChIJYzrq_Kr1aS4RJKWD9HArcVY?authuser=0&hl=en&rclk=1,WARUNG REMBO,asdas,budi,9426012,54,181,"RVRV+9JX, RT.15/RW.3",Jakarta Utara
576,https://www.google.com/maps/place/Kopi+Dari+Hati+Fresh+Bakery/data=!4m7!3m6!1s0x2e69f59f663e63d9:0xed03198c151fd3ad!8m2!3d-6.1565998!4d106.8919156!16s%2Fg%2F11s4dtfqk0!19sChIJ2WM-Zp_1aS4RrdMfFYwZA-0?authuser=0&hl=en&rclk=1,Kopi Dari Hati Fresh Bakery,asdas,budi,9152734,84,77,"2, RW.9",Jakarta Utara
577,https://www.google.com/maps/place/warung+kopi+bonang/data=!4m7!3m6!1s0x2e69f539c3bd1483:0xe24945f1cad8263b!8m2!3d-6.1571761!4d106.8994718!16s%2Fg%2F11f380zgcr!19sChIJgxS9wzn1aS4ROybYyvFFSeI?authuser=0&hl=en&rclk=1,warung kopi bonang,asdas,budi,9566393,48,20,"RVVX+4QH, RW.5",Jakarta Utara
578,"https://www.google.com/maps/place/Kopi+Garis+Miring,+Kelapa+Gading/data=!4m7!3m6!1s0x2e6a21bbba5016b9:0x8a74245bf781907a!8m2!3d-6.1469534!4d106.8956648!16s%2Fg%2F11qqk7r_bw!19sChIJuRZQurshai4RepCB91skdIo?authuser=0&hl=en&rclk=1","Kopi Garis Miring, Kelapa Gading",asdas,budi,5701090,94,200,"Rukan Artha Gading, Jl. Boulevard Artha Gading No.18, RT.18/RW.8",Jakarta Utara
579,https://www.google.com/maps/place/KEDAI+MAKMUR+KOPI/data=!4m7!3m6!1s0x2e69f59f14f022cb:0xa53ed6d8da745e86!8m2!3d-6.1303863!4d106.8491163!16s%2Fg%2F11gm7ktz_p!19sChIJyyLwFJ_1aS4Rhl502tjWPqU?authuser=0&hl=en&rclk=1,KEDAI MAKMUR KOPI,asdas,budi,8491160,98,126,"Jl. Muara Bahari No.21B, RT.8/RW.RT.1",Jakarta Utara
580,https://www.google.com/maps/place/Kopi+Kamu/data=!4m7!3m6!1s0x2e6a1fec117fcdf5:0x3c84892b7b333802!8m2!3d-6.1170601!4d106.8954781!16s%2Fg%2F11h0zfg49x!19sChIJ9c1_Eewfai4RAjgzeyuJhDw?authuser=0&hl=en&rclk=1,Kopi Kamu,asdas,budi,5622621,28,30,"Jl. Melur No.5, RT.5/RW.13",Jakarta Utara
581,https://www.google.com/maps/place/Kedai+Kopi/data=!4m7!3m6!1s0x2e69f7e5925cb043:0xc3293f767fb87253!8m2!3d-6.1391789!4d106.7778994!16s%2Fg%2F11ry993wrt!19sChIJQ7BckuX3aS4RU3K4f3Y_KcM?authuser=0&hl=en&rclk=1,Kedai Kopi,asdas,budi,5211957,47,190,"Jl. Kp. Gusti, RT.11/RW.14",Jakarta Utara
582,https://www.google.com/maps/place/Warung+Kopi+Ngkoh/data=!4m7!3m6!1s0x2e698ba115194477:0x14949a5dcd911c75!8m2!3d-6.1766973!4d106.9126106!16s%2Fg%2F11gj76vf55!19sChIJd0QZFaGLaS4RdRyRzV2alBQ?authuser=0&hl=en&rclk=1,Warung Kopi Ngkoh,asdas,budi,516014,91,66,"RWF7+82H, Jl. Arteri Klp. Gading, RT.7/RW.16",Jakarta Utara
583,https://www.google.com/maps/place/Kopi+Soleh+Arek+Suroboyo/data=!4m7!3m6!1s0x2e69f5549a626313:0x75aa9809263a8d32!8m2!3d-6.1515464!4d106.8898336!16s%2Fg%2F11p0ch9nk8!19sChIJE2NimlT1aS4RMo06JgmYqnU?authuser=0&hl=en&rclk=1,Kopi Soleh Arek Suroboyo,asdas,budi,8397309,70,34,"RVXQ+9WP, Jl. Boulevard Bar. Raya, RT.2/RW.9",Jakarta Utara
584,https://www.google.com/maps/place/War.kopkita/data=!4m7!3m6!1s0x2e6a1fb9ba2fa3ed:0x21017af8e3123e69!8m2!3d-6.122021!4d106.9056986!16s%2Fg%2F11n5smr3qq!19sChIJ7aMvurkfai4RaT4S4_h6ASE?authuser=0&hl=en&rclk=1,War.kopkita,asdas,budi,3137202,73,43,"depan taman walang, Jl. Walang Baru Raya, RT.2/RW.15",Jakarta Utara
585,https://www.google.com/maps/place/KOPICOGS/data=!4m7!3m6!1s0x2e6a1dff0f6b941d:0x593ca533d4ed69b0!8m2!3d-6.127287!4d106.79394!16s%2Fg%2F11j6wnvyw0!19sChIJHZRrD_8dai4RsGnt1DOlPFk?authuser=0&hl=en&rclk=1,KOPICOGS,asdas,budi,1146743,30,62,"23, Jl. Pluit Raya No.11, RT.16/RW.8",Jakarta Utara
586,https://www.google.com/maps/place/Warkop+lengkap/data=!4m7!3m6!1s0x2e69f5124bc8aecb:0x37244497703cdbe7!8m2!3d-6.1609527!4d106.8933666!16s%2Fg%2F11rgrklxn7!19sChIJy67ISxL1aS4R59s8cJdEJDc?authuser=0&hl=en&rclk=1,Warkop lengkap,asdas,budi,9302669,43,59,"Komp. Bukit Gading Indah, Jl. Raya Bukit Gading Villa, RT.4/RW.14",Jakarta Utara
587,https://www.google.com/maps/place/Dialektika+kopi/data=!4m7!3m6!1s0x2e6a1d7f5c82a1fd:0x3a555a568d0b3644!8m2!3d-6.1103621!4d106.7778694!16s%2Fg%2F11mr22z10f!19sChIJ_aGCXH8dai4RRDYLjVZaVTo?authuser=0&hl=en&rclk=1,Dialektika kopi,asdas,budi,2456559,76,134,"Jl pluit karang ayu IV B1, Blk. H Selatan No.35, RT.20/RW.2",Jakarta Utara
